Code,Name,PER,PBR,ROE
8056,ＢＩＰＲＯＧＹ,15.923587,2.8017588,0.19158001
8057,内田洋行,8.403293,1.3633747,0.17313999
8058,三菱商事,28.248716,2.0159616,0.08528
8059,第一実業,11.173372,1.2143345,0.120129995
8060,キヤノンマーケティングジャパン,19.083569,1.8903335,0.10418
8061,西華産業,17.33112,2.0426216,0.13578
8065,佐藤商事,9.532768,0.7613592,0.084180005
8066,三谷商事,10.030048,1.1264297,0.11675
8070,東京産業,10.941261,0.9493215,0.20397
8074,ユアサ商事,11.12347,1.0953124,0.10424
8075,神鋼商事,7.84917,0.6649196,0.084910005
8076,カノークス,9.319876,0.5876372,0.06219
8077,トルク,5.3674445,0.3402572,0.060879998
8078,阪和興業,7.930043,0.81304526,
8079,正栄食品工業,23.255814,1.2354425,0.06632
8081,カナデン,12.406827,1.0497721,0.08357
8084,ＲＹＯＤＥＮ,15.455951,0.83873475,0.05939
8085,ナラサキ産業,9.871567,0.8138513,0.0877
8086,ニプロ,27.32342,1.0337249,0.058119997
8088,岩谷産業,9.755919,1.1253468,0.10373
8089,ナイス,6.9978285,0.41372088,0.07001
8091,ニチモウ,7.2255325,0.62217253,0.09714
8093,極東貿易,6.0241723,0.7554738,0.0675
8095,アステナホールディングス,9.074142,0.720325,0.0854
8097,三愛オブリ,20.746296,1.2805924,0.070700005
8098,稲畑産業,10.869565,0.9426629,0.086660005
8101,ＧＳＩクレオス,12.453374,0.97489715,0.08788
8103,明和産業,8.834162,0.7775671,0.07972
8104,クワザワホールディングス,13.020715,0.5093885,0.0301
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,,3.6648092,-0.20061001
8107,キムラタン,,7.3686714,-0.06329
8111,ゴールドウイン,13.123124,2.6281793,0.19478
8113,ユニ・チャーム,26.178993,2.1390398,0.080290005
8115,ムーンバット,9.191131,1.1492615,0.09810001
8117,中央自動車工業,11.03733,1.687749,0.16554001
8118,キング,27.026361,0.7642352,0.027309999
8119,三栄コーポレーション,18.655851,0.5321994,0.02735
8123,川辺,5.249284,0.34444913,0.0496
8125,ワキタ,26.52535,0.90714324,0.034590002
8127,ヤマトインターナショナル,84.033615,0.6929831,0.00825
8129,東邦ホールディングス,15.105861,1.0956498,0.09097
8130,サンゲツ,14.285714,1.5563334,0.12467
8131,ミツウロコグループホールディングス,9.22528,1.1513678,0.116960004
8132,シナネンホールディングス,23.14815,1.4076113,0.055120002
8133,伊藤忠エネクス,13.831346,1.2658138,0.08095
8135,ゼット,3.0266345,0.590404,0.066
8136,サンリオ,25.318785,9.089389,
8137,サンワテクノス,20.491543,0.9888674,0.054419998
8138,三京化成,4.798444,0.44164768,0.09854
8139,ナガホリ,71.93992,2.5292478,0.07137
8141,新光商事,53.195286,0.81449383,0.0064
8142,トーホー,9.59709,1.2703716,0.1396
8143,ラピーヌ,,0.64649945,-0.37467
8144,デンキョーグループホールディングス,20.661283,0.3121465,0.01395
8147,トミタ,9.107779,0.50440586,0.05421
8150,三信電気,7.2622056,0.7743356,
8151,東陽テクニカ,32.67738,1.4214339,0.04398
8152,ソマール,4.894767,0.51038057,0.09273
8153,モスフードサービス,30.769798,2.1980608,0.080740005
8154,加賀電子,8.794991,1.1225871,0.16999
8157,都築電気,11.627907,1.4290577,0.14908
8158,ソーダニッカ,11.235462,0.7074745,0.07012
8159,立花エレテック,9.765638,0.6417436,0.064380005
8160,木曽路,17.181984,2.2562733,0.12272
8163,ＳＲＳホールディングス,67.56303,2.8226967,0.06384
8165,千趣会,1.5908821,0.36790547,0.25852
8166,タカキュー,6.4356437,0.31804022,0.099580005
8167,リテールパートナーズ,11.123174,0.6236273,0.05826
8173,上新電機,24.037981,0.72053754,0.036760002
8174,日本瓦斯,23.86579,5.020743,0.2078
8179,ロイヤルホールディングス,25.060827,2.5955698,0.10982
8181,東天紅,4.3234487,0.28597933,-0.01365
8185,チヨダ,142.81609,0.67542267,0.00465
8194,ライフコーポレーション,12.484491,1.5113732,0.12805
8198,マックスバリュ東海,11.02541,1.1647073,0.11058
8200,リンガーハット,33.55846,3.8045588,0.119610004
8202,ラオックスホールディングス,,0.6044707,-0.00433
8203,ＭｒＭａｘＨＤ,8.977189,0.63568205,0.07295
8207,テンアライド,986.2069,3.610792,-0.02836
8209,フレンドリー,,0.1434332,-0.49045
8214,ＡＯＫＩホールディングス,15.649225,0.9802077,0.06336
8217,オークワ,124.92212,0.43894193,0.00379
8218,コメリ,11.792376,0.6617521,0.05702
8219,青山商事,12.952956,0.68194103,0.04654
8225,タカチホ,5.8823533,0.89257795,0.15783
8226,理経,10.515022,1.3671341,0.11368
8227,しまむら,16.638655,1.4304571,0.08986
8230,はせがわ,9.880698,0.47211662,
8233,高島屋,,1.2706559,-0.0143099995
8237,松屋,47.622463,4.0281506,0.080290005
8242,エイチ・ツー・オー　リテイリング,21.50491,0.9365258,0.0866
8244,近鉄百貨店,17.825066,1.4737123,0.08789
8247,大和,,0.31973174,-0.21034999
8252,丸井グループ,18.868158,2.2885938,
8253,クレディセゾン,10.040049,0.8415101,0.078449994
8254,さいか屋,38.461536,1.6175072,0.0446
8255,アクシアル　リテイリング,11.737368,1.1326054,0.10677
8260,井筒屋,5.3650374,0.40895697,0.040700004
8267,イオン,63.298664,3.863665,0.057579998
8273,イズミ,13.209923,0.7713587,0.05633
8275,フォーバル,14.925773,1.6634867,0.07616
8276,平和堂,14.815009,0.7120483,0.04883
8278,フジ,22.989603,0.8273275,0.03674
8281,ゼビオホールディングス,,0.34981382,-0.01811
8282,ケーズホールディングス,25.576164,1.132801,0.043369997
8283,ＰＡＬＴＡＣ,13.054911,0.95093644,
8285,三谷産業,15.950041,0.82636917,0.06532
8289,Ｏｌｙｍｐｉｃグループ,,1.1920979,-0.16436
8291,日産東京販売ホールディングス,9.45247,0.545387,0.04863
8303,ＳＢＩ新生銀行,12.300402,1.2603793,
8304,あおぞら銀行,16.750551,0.7766274,0.0557
8306,三菱ＵＦＪフィナンシャル・グループ,17.035673,1.5227734,0.06113
8308,りそなホールディングス,18.622715,1.5245675,0.09394
8309,三井住友トラストグループ,12.706516,1.1269404,0.09287
8316,三井住友フィナンシャルグループ,14.969915,1.3691641,0.04933
8331,千葉銀行,17.451965,1.2292945,0.07361
8334,群馬銀行,17.30093,1.3838866,0.09689999
8336,武蔵野銀行,16.610855,0.8489718,0.057189997
8337,千葉興業銀行,22.372358,0.66524786,0.051119998
8338,筑波銀行,23.36484,0.48562875,0.07278
8341,七十七銀行,16.666666,1.0924399,0.07525
8343,秋田銀行,13.477214,0.5794193,0.049650002
8344,山形銀行,17.5132,0.57379955,0.03497
8345,岩手銀行,17.035917,0.7278501,0.043390002
8346,東邦銀行,19.22972,0.8291776,0.052059997
8349,東北銀行,16.206636,0.4009424,0.042969998
8354,ふくおかフィナンシャルグループ,16.103138,1.1716601,
8358,スルガ銀行,16.666668,1.2784283,0.08465999
8359,八十二長野銀行,16.806454,0.90394276,0.061079998
8360,山梨中央銀行,19.960354,0.77928793,0.045289997
8361,大垣共立銀行,16.33987,0.8070179,0.055170003
8362,福井銀行,22.882957,0.60795856,0.0477
8364,清水銀行,13.717377,0.37426797,0.03196
8365,富山銀行,12.0050955,0.4032232,0.036849998
8366,滋賀銀行,22.321138,0.95632577,0.04072
8367,南都銀行,16.835634,0.80134785,0.05366
8368,百五銀行,24.329552,0.9078335,0.04005
8370,紀陽銀行,14.025341,1.0851166,0.089379996
8377,ほくほくフィナンシャルグループ,15.290349,1.087875,0.077259995
8381,山陰合同銀行,14.388593,0.92820406,0.06965
8383,鳥取銀行,11.587173,0.31796014,0.03541
8386,百十四銀行,17.390995,0.7645181,0.049289998
8387,四国銀行,17.211704,0.60154825,0.09653
8388,阿波銀行,18.382454,0.6745037,0.04198
8392,大分銀行,20.201643,0.6894102,0.036530003
8393,宮崎銀行,15.40869,0.82031816,0.059439998
8395,佐賀銀行,11.123539,0.73331594,0.06987
8399,琉球銀行,13.735993,0.70533663,0.06126
8410,セブン銀行,17.360308,1.15392,0.04306
8411,みずほフィナンシャルグループ,16.051228,1.4959773,0.09653
8416,高知銀行,999.1228,0.23120269,0.0017299999
8418,山口フィナンシャルグループ,14.40947,0.8556613,0.05954
8424,芙蓉総合リース,14.471664,0.8195171,0.06008
8425,みずほリース,8.912424,0.9753419,0.118240006
8439,東京センチュリー,7.6453714,0.96924525,0.12068
8473,ＳＢＩホールディングス,7.3909917,1.1979895,
8508,Ｊトラスト,8.524772,0.6521279,-0.061880004
8511,日本証券金融,20.160934,1.3666394,0.070650004
8515,アイフル,7.7581778,0.9161528,0.13305001
8518,日本アジア投資,11.210096,0.5065924,-0.08343001
8522,名古屋銀行,17.985826,0.94817036,0.06537
8524,北洋銀行,16.02574,0.9922075,0.069510005
8537,大光銀行,11.520514,0.30773953,0.03246
8541,愛媛銀行,11.627613,0.4955459,0.04987
8542,トマト銀行,18.05082,0.33148676,0.03641
8544,京葉銀行,20.040844,0.84824747,0.04126
8550,栃木銀行,,0.6689635,-0.12127
8551,北日本銀行,10.977044,0.4420452,0.03849
8558,東和銀行,6.7250953,0.46604267,0.06667
8562,福島銀行,,0.542647,0.0077
8563,大東銀行,9.328324,0.42096767,0.043720003
8566,リコーリース,13.946969,0.7913733,0.056739997
8570,イオンフィナンシャルサービス,16.026428,0.7083077,0.06048
8572,アコム,14.243673,1.0921391,0.080240004
8584,ジャックス,8.453059,0.62551606,0.058369998
8585,オリエントコーポレーション,10.438587,0.7131571,0.049250003
8591,オリックス,12.033724,1.2094271,0.106850006
8593,三菱ＨＣキャピタル,15.528611,1.0935265,0.098050006
8595,ジャフコ　グループ,19.083843,0.88553196,0.04634
8596,九州リースサービス,8.810298,0.71982336,0.083179995
8600,トモニホールディングス,14.34683,0.6215863,0.046479996
8601,大和証券グループ本社,14.044582,1.2345808,0.08713
8604,野村ホールディングス,11.299339,1.0717305,0.09928001
8609,岡三証券グループ,16.393738,0.8311725,0.06526
8613,丸三証券,15.674575,1.4458472,0.09097999
8614,東洋証券,18.118195,1.6010994,0.12696
8616,東海東京フィナンシャル・ホールディングス,15.221775,1.0209588,0.07359
8617,光世証券,,0.32613477,-0.00491
8622,水戸証券,19.455782,1.0476099,0.07527
8624,いちよし証券,26.955751,1.705894,0.09239
8628,松井証券,23.253069,2.8088765,
8630,ＳＯＭＰＯホールディングス,12.970049,1.0619984,0.17385
8697,日本取引所グループ,31.0559,6.0944123,0.21275
8698,マネックスグループ,,1.4486314,0.06949
8699,ＨＳホールディングス,2.4467604,0.3668553,0.15496999
8700,丸八証券,13.642927,0.87722385,0.08019
8704,トレイダーズホールディングス,8.452757,1.4988844,0.19684
8705,日産証券グループ,38.751816,1.0722288,-0.01535
8706,極東証券,12.360893,0.9905008,0.07942
8707,岩井コスモホールディングス,10.964975,1.2631776,0.13328
8708,アイザワ証券グループ,19.156683,1.1089557,0.04903
8713,フィデアホールディングス,9.090909,0.42638963,0.0367
8714,池田泉州ホールディングス,19.455414,1.0704043,
8715,アニコム　ホールディングス,46.50538,4.0458374,0.07427
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,8.41042,1.2983627,0.16309999
8729,ソニーフィナンシャルグループ,0.8497474,1.5441904,
8737,あかつき本社,6.793316,1.0608077,0.19758
8739,スパークス・グループ,13.333333,2.0996053,0.18311001
8742,小林洋行,34.47144,0.62828875,0.018960001
8746,ｕｎｂａｎｋｅｄ,,0.8668668,-0.01006
8747,豊トラスティ証券,7.13265,0.9432151,0.075840004
8750,第一生命ホールディングス,13.192624,1.2984506,0.11201999
8766,東京海上ホールディングス,12.61027,2.4761167,0.20663999
8769,アドバンテッジリスクマネジメント,7.418126,1.8352841,0.26402
8771,イー・ギャランティ,23.095428,3.9130344,0.15803
8772,アサックス,7.283346,0.541763,0.0738
8783,ａｂｃ,,0.66378915,
8789,フィンテック　グローバル,11.900369,2.1529782,0.20818001
8793,ＮＥＣキャピタルソリューション,11.876584,0.7335135,0.04397
8795,Ｔ＆Ｄホールディングス,15.948963,1.1997137,0.07617
8798,アドバンスクリエイト,,12.896623,
8801,三井不動産,15.383932,1.4840865,
8802,三菱地所,28.40981,2.1506033,0.09404001
8803,平和不動産,15.898059,1.3285607,0.09044
8804,東京建物,12.836811,1.2768534,0.10379
8818,京阪神ビルディング,18.974714,1.1477791,0.05906
8830,住友不動産,21.738928,1.7881181,0.09603
8835,太平洋興発,13.49516,0.45905018,0.02493
8836,ＲＩＳＥ,9.45122,1.7727455,0.01605
8841,テーオーシー,60.238808,0.8640644,0.01765
8844,コスモスイニシア,8.474698,0.7630441,0.102110006
8848,レオパレス２１,24.270462,6.398949,0.21846001
8850,スターツコーポレーション,10.427628,1.2837286,0.13301
8860,フジ住宅,5.5834427,0.5061476,0.09658
8864,空港施設,27.029972,0.8216348,0.04753
8869,明和地所,3.7051318,0.5987464,0.15001
8871,ゴールドクレスト,18.552675,0.8428289,0.03848
8876,リログループ,15.314198,3.8203838,0.28939
8877,エスリード,10.287996,1.1972871,0.12656
8881,日神グループホールディングス,8.360771,0.4752461,0.0629
8887,シーラホールディングス,4.791399,0.0113293985,0.10428
8891,ＡＭＧホールディングス,6.7069154,0.58071166,0.12255
8892,エスコン,9.346103,1.3773116,
8894,ＲＥＶＯＬＵＴＩＯＮ,,6.519628,-1.78052
8897,ＭＩＲＡＲＴＨホールディングス,10.775096,0.7144879,0.11354
8898,センチュリー２１・ジャパン,14.948523,1.6881511,0.11687
8904,ＡＶＡＮＴＩＡ,9.041572,0.42798147,0.04783
8908,毎日コムネット,9.066481,1.2409331,0.15411
8912,エリアクエスト,16.080843,1.9499409,0.13098
8914,エリアリンク,15.361403,0.7809439,
8917,ファースト住建,11.6689415,0.40864062,0.085710004
8918,ランド,31.034483,1.5057721,0.04908
8919,カチタス,22.124207,4.8591323,0.25312
8920,東祥,21.882523,0.89081407,0.07016
8923,トーセイ,9.970351,1.535896,0.16478
8927,明豊エンタープライズ,6.4725757,1.4249172,0.24218
8928,穴吹興産,5.184056,0.5756687,0.1166
8929,青山財産ネットワークス,11.668703,2.7448106,0.25699
8931,和田興産,6.0422583,0.45665067,0.07756
8934,サンフロンティア不動産,8.183234,1.243529,0.16320999
8935,ＦＪネクストホールディングス,6.8680587,0.6649448,0.10465
8938,グローム・ホールディングス,,0.4045956,-0.049640004
8944,ランドビジネス,,0.30353466,-0.01603
8945,サンネクスタグループ,35.456596,1.5107028,0.04246
8946,ＡＳＩＡＮ　ＳＴＡＲ,18.27731,0.8794541,0.052199997
8995,誠建設工業,344.375,0.55188495,-0.00301
8996,ハウスフリーダム,5.99872,1.024356,0.18207
8999,グランディハウス,21.976286,0.65247875,0.031040002
9001,東武鉄道,11.441807,0.9428852,
9003,相鉄ホールディングス,13.92786,1.4301153,0.10549
9005,東急,12.179871,1.1928478,
9006,京浜急行電鉄,16.339869,1.1101872,0.06532
9007,小田急電鉄,13.495448,1.140245,0.08952
9008,京王電鉄,11.962588,1.0555965,0.08625
9009,京成電鉄,8.156601,1.0516886,0.09781
9010,富士急行,23.981901,3.1474721,
9012,秩父鉄道,9.90117,0.60920304,0.04417
9017,新潟交通,6.7797184,0.3852544,0.05673
9020,東日本旅客鉄道,16.978277,1.3010327,0.07711
9021,西日本旅客鉄道,10.752573,1.1582483,0.09794
9022,東海旅客鉄道,7.8616943,0.8089842,0.114300005
9023,東京地下鉄,16.050682,1.2790357,0.08906
9024,西武ホールディングス,5.691496,1.9241375,0.42199
9025,鴻池運輸,12.706264,1.0331069,0.088240005
9028,ゼロ,9.041545,1.3397702,0.15629
9029,ヒガシホールディングス,10.41655,1.5828326,0.17948
9031,西日本鉄道,8.50329,0.87373513,0.12707
9033,広島電鉄,11.123091,0.44244057,0.04487
9034,南総通運,11.668805,0.644808,0.058179997
9036,東部ネットワーク,18.049824,0.31366456,0.013250001
9037,ハマキョウレックス,14.20428,1.420652,0.10326
9039,サカイ引越センター,13.86983,1.2215556,0.08957
9041,近鉄グループホールディングス,13.227761,1.0999433,0.08518
9042,阪急阪神ホールディングス,16.286392,1.0501682,0.06611
9044,南海電気鉄道,14.471712,1.0237843,0.07684
9045,京阪ホールディングス,11.848188,1.0126815,0.09205
9046,神戸電鉄,15.384616,0.77007854,0.05291
9048,名古屋鉄道,14.36791,0.7159499,
9049,京福電気鉄道,7.993579,1.0402255,0.1437
9051,センコン物流,17.122442,1.0119748,0.04241
9052,山陽電気鉄道,10.638185,0.7296301,0.0692
9057,遠州トラック,10.787417,1.0339072,0.095410004
9059,カンダホールディングス,8.045237,0.6772912,0.09033
9060,日本ロジテム,7.4460287,0.38946518,0.04765
9063,岡山県貨物運送,7.5699897,0.33396515,0.097950004
9064,ヤマトホールディングス,17.27043,0.99925154,0.057930004
9065,山九,14.992615,1.5426317,0.1117
9067,丸運,24.036745,1.0338821,0.03983
9068,丸全昭和運輸,15.92344,1.1212091,0.073709995
9069,センコーグループホールディングス,19.231161,1.4493365,0.08021
9072,ニッコンホールディングス,39.525913,2.4422517,0.06682
9073,京極運輸商事,18.937998,0.7653463,0.04328
9074,日本石油輸送,11.709709,0.60109603,0.0543
9075,福山通運,32.46674,0.6824105,0.04626
9076,セイノーホールディングス,17.92125,0.9047412,0.05736
9081,神奈川中央交通,13.793104,0.6857411,0.0533
9082,大和自動車交通,19.724703,0.63181627,0.02625
9083,神姫バス,8.298874,0.47598013,0.0617
9087,タカセ,20.366133,0.5086515,0.025969999
9090,ＡＺ－ＣＯＭ丸和ホールディングス,14.793883,1.9370438,0.13272999
9101,日本郵船,8.417564,0.86810106,0.079840004
9104,商船三井,7.541462,0.80135983,0.08866
9107,川崎汽船,8.857324,0.96626866,0.07177
9110,ＮＳユナイテッド海運,8.474576,0.9693275,0.13108
9115,明海グループ,8.672863,0.81340885,0.13999
9119,飯野海運,11.65492,1.233889,
9127,玉井商船,3.1007578,0.5635269,0.029240001
9130,共栄タンカー,20.448965,0.5335585,0.02655
9142,九州旅客鉄道,13.333096,1.1842622,
9143,ＳＧホールディングス,16.666666,1.7007301,
9145,ビーイングホールディングス,11.338258,1.9542354,0.19544001
9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,357.1959,1.1246016,0.00485
9158,シーユーシー,17.123056,0.94017583,0.05505
9159,Ｗ　ＴＯＫＹＯ,42.016808,3.6965902,0.089329995
9160,ノバレーゼ,11.709337,0.77142507,0.13254
9162,ブリーチ,33.333332,0.69951516,0.02106
9163,ナレルグループ,10.020217,1.4401529,0.13825
9165,クオルテック,13.004123,1.0255185,0.08093
9166,ＧＥＮＤＡ,31.15294,1.8761886,0.0769
9168,ライズ・コンサルティング・グループ,8.569704,1.4411561,0.18451001
9171,栗林商船,8.42457,0.69447315,0.11833
9173,東海汽船,17.824791,1.2443799,0.06461
9193,東京汽船,5.773672,0.46045798,0.01737
9201,日本航空,9.033315,0.8970518,0.12172
9202,ＡＮＡホールディングス,9.940449,0.9132763,0.12322
9204,スカイマーク,6.4766836,0.73891884,0.01538
9206,スターフライヤー,6.4434004,1.578421,-0.03936
9211,エフ・コード,14.184146,2.5832138,0.234
9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,33.45164,2.1620445,0.06418
9213,セイファート,,1.5393344,-0.18624
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,15.0599165,2.3987124,0.17139
9215,ＣａＳｙ,35.584312,6.048027,
9216,ビーウィズ,196.06218,3.1688235,0.02693
9218,メンタルヘルステクノロジーズ,31.546135,5.063511,0.17762
9219,ギックス,,2.9869838,-0.051030003
9220,エフビー介護サービス,6.8398995,0.7746399,0.13018
9221,フルハシＥＰＯ,15.083049,2.4407356,0.16677
9223,ＡＳＮＯＶＡ,,1.8426418,-0.05192
9225,ブリッジコンサルティンググループ,16.232817,1.7330427,
9227,マイクロ波化学,,15.804919,
9229,サンウェルズ,,1.2291744,-0.35744
9233,アジア航測,12.165572,1.0267876,0.095819995
9235,売れるネット広告社グループ,,6.6711216,
9236,ジャパンＭ＆Ａソリューション,,2.855759,-0.06349
9237,笑美面,34.848484,3.7892215,
9238,バリュークリエーション,8.606431,2.0657208,0.30558002
9240,デリバリーコンサルティング,15.458458,1.8516903,0.12965
9241,フューチャーリンクネットワーク,24.270777,3.9996011,0.17785999
9242,メディア総研,11.547494,1.3316778,0.12309
9244,デジタリフト,13.641787,1.9248325,0.23753001
9245,リベロ,22.02643,3.992024,0.21638
9246,プロジェクトホールディングス,44.637558,2.480133,0.055999998
9247,ＴＲＥホールディングス,5.086531,0.99084026,0.17698
9248,人・夢・技術グループ,9.074451,0.6691511,0.12982
9249,日本エコシステム,44.437958,2.3327065,0.029849999
9250,ＧＲＣＳ,,-43.422527,-3.2755802
9251,ＡＢ＆Ｃｏｍｐａｎｙ,19.418716,2.0549462,0.1158
9252,ラストワンマイル,10.449392,2.0304422,0.21556999
9253,スローガン,10.941581,1.2343516,0.12054
9254,ラバブルマーケティンググループ,10.989115,1.9443067,0.20721
9256,サクシード,11.668373,1.1043316,0.08513
9258,ＣＳ－Ｃ,,1.0266308,-0.04519
9259,タカヨシホールディングス,13.351005,1.5800996,
9262,シルバーライフ,11.847692,1.3087401,0.11578
9264,ポエック,25.973228,1.8106323,0.11918
9265,ヤマシタヘルスケアホールディングス,21.008656,0.9803682,0.06763
9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,15.748031,2.1361399,0.14554
9268,オプティマスグループ,,1.2541314,-0.03155
9270,バリュエンスホールディングス,13.2980585,4.104315,0.31125
9271,和心,10.492793,4.829775,0.77074
9272,ブティックス,126.614174,7.070618,0.06237
9273,コーア商事ホールディングス,9.624198,1.1972361,0.13093
9274,ＫＰＰグループホールディングス,9.284627,0.7241033,0.07832
9278,ブックオフグループホールディングス,20.747683,1.840134,0.118549995
9279,ギフトホールディングス,41.152264,8.089757,0.25913998
9301,三菱倉庫,10.471243,1.3195745,0.13803001
9302,三井倉庫ホールディングス,99.0099,2.3720865,0.09912
9303,住友倉庫,13.79298,0.99863386,0.078
9304,澁澤倉庫,13.773507,1.1368773,0.10544
9305,ヤマタネ,14.450908,0.7550968,0.07777
9306,東陽倉庫,9.363479,0.5654115,0.05862
9307,杉村倉庫,19.722872,1.0292655,0.05682
9308,乾汽船,22.884644,1.0972729,0.03592
9310,日本トランスシティ,13.020565,0.8151546,0.06649
9311,アサガミ,7.390963,0.49941844,0.07244
9312,ケイヒン,7.980846,0.5986555,0.07975
9313,丸八倉庫,20.159756,0.47751555,0.02461
9319,中央倉庫,21.55207,0.8112688,0.03846
9322,川西倉庫,24.87557,0.8545496,0.0279
9324,安田倉庫,21.231943,0.6623436,0.03936
9325,ファイズホールディングス,14.991742,2.9393377,0.04967
9326,関通,21.981892,2.0809226,0.09508
9327,イー・ロジット,,-0.80693823,-32.88
9330,揚羽,,,
9331,キャスター,,1.9947132,
9332,ＮＩＳＳＯホールディングス,13.054394,1.2032789,0.094689995
9336,大栄環境,26.809269,3.6052759,0.13921
9337,トリドリ,14.640734,3.4151936,0.29455
9338,ＩＮＦＯＲＩＣＨ,26.10951,5.809197,0.26838
9339,コーチ・エィ,29.585518,0.9236234,0.031400003
9340,アソインターナショナル,14.51443,2.2936773,0.16773
9341,ＧＥＮＯＶＡ,17.449665,1.4938315,0.05461
9342,スマサポ,18.691936,4.267359,0.19517
9343,アイビス,16.258505,4.5562863,
9344,アクシスコンサルティング,32.46479,1.4534655,0.17247999
9345,ビズメイツ,10.525441,1.0775715,0.10759
9346,ココルポート,10.330398,2.0270305,0.21168
9347,日本管財ホールディングス,15.26679,1.5211126,0.12767
9348,ｉｓｐａｃｅ,,4.304136,-1.00905
9351,東洋埠頭,10.846047,0.4763724,0.05207
9353,櫻島埠頭,10.019989,0.44755325,0.04163
9355,リンコーコーポレーション,7.5758634,0.29952928,0.03812
9360,鈴与シンワート,7.6628256,1.7865413,0.22219999
9361,伏木海陸運送,7.800228,0.4843891,0.06604
9362,兵機海運,14.144271,0.92046654,0.08988
9363,大運,9.327872,1.795596,0.046469998
9364,上組,18.867723,1.3616706,0.075729996
9365,トレーディア,5.9347405,0.4247001,0.07446
9366,サンリツ,10.787239,0.4527884,0.037750002
9367,大東港運,25.575167,1.8213105,0.078150004
9368,キムラユニティー,10.823041,0.86888134,0.09
9369,キユーソー流通システム,28.16994,1.6168545,0.057729997
9376,ユーラシア旅行社,27.702265,1.803894,0.07482
9380,東海運,22.83286,0.6323017,0.02829
9381,エーアイテイー,16.69501,2.5883632,0.16329001
9385,ショーエイコーポレーション,4.1493287,1.1146903,0.17343001
9401,ＴＢＳホールディングス,16.556347,0.81839,0.051820002
9404,日本テレビホールディングス,14.2652645,0.77801746,0.06258
9405,朝日放送グループホールディングス,6.381436,0.45529827,0.064899996
9408,ＢＳＮメディアホールディングス,14.513856,0.6412793,0.05894
9409,テレビ朝日ホールディングス,10.660981,0.7461954,0.07478
9412,スカパーＪＳＡＴホールディングス,45.047455,3.254743,0.07934
9413,テレビ東京ホールディングス,12.077294,1.0347456,0.092089996
9414,日本ＢＳ放送,14.534064,0.68526983,0.11429
9416,ビジョン,12.869565,2.737566,0.23059
9417,スマートバリュー,7.54675,2.0350337,0.16413
9418,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,15.999617,2.8588586,0.18155001
9419,ワイヤレスゲート,11.468423,2.0192099,
9421,エヌジェイホールディングス,58.808064,2.2017686,0.04563
9423,フォーバル・リアルストレート,40.310078,3.7812681,0.15722
9424,日本通信,20.79365,4.802581,0.23091999
9425,ＲｅＹｕｕ　Ｊａｐａｎ,,1.1504842,0.02533
9428,クロップス,15.105309,1.0166346,0.13095
9432,ＮＴＴ,12.251392,1.323331,0.10722999
9433,ＫＤＤＩ,14.347032,2.0016644,0.13715
9434,ソフトバンク,19.92007,3.7500837,0.17556
9435,光通信,12.594459,1.5515648,0.12522
9436,沖縄セルラー電話,25.000002,3.2606213,0.13567
9438,エムティーアイ,10.060134,1.855549,0.1683
9439,エム・エイチ・グループ,,5.5259695,-0.052529998
9441,ベルパーク,11.876259,1.4193778,0.13509
9444,トーシンホールディングス,9.336543,0.8077918,-0.087749995
9445,フォーバルテレコム,10.184005,2.5425038,0.27481002
9446,サカイホールディングス,6.587615,1.1309695,0.21665001
9449,ＧＭＯインターネットグループ,20.78944,2.9500306,0.17083
9450,ファイバーゲート,11.480553,2.166642,0.19338
9466,アイドママーケティングコミュニケーション,6.6178546,0.92466897,0.1116
9467,アルファポリス,16.20757,2.2609594,0.15953
9468,ＫＡＤＯＫＡＷＡ,88.49937,2.0728664,0.018919999
9470,学研ホールディングス,11.779156,0.8112874,0.07814
9474,ゼンリン,17.606012,1.0931269,0.053460002
9475,昭文社ホールディングス,40.48,0.69636637,0.01887
9476,中央経済社ホールディングス,15.480512,0.88159645,0.06604
9478,ＳＥホールディングス・アンド・インキュベーションズ,19.26897,0.6944634,0.055910002
9501,東京電力ホールディングス,,0.3231595,-0.21519
9502,中部電力,9.861917,0.7262111,0.082279995
9503,関西電力,6.4349303,0.82491326,0.12425
9504,中国電力,3.1387591,0.46127108,0.12566
9505,北陸電力,3.20098,0.4990832,0.1751
9506,東北電力,3.5842512,0.53801405,0.16431999
9507,四国電力,4.8053446,0.7894253,0.15419
9508,九州電力,4.918889,0.749842,0.16837999
9509,北海道電力,3.7565794,0.4818272,0.1401
9511,沖縄電力,9.398462,0.4246418,0.04932
9513,電源開発,6.644524,0.50125176,0.07379
9514,エフオン,13.833701,0.42358467,0.03095
9517,イーレックス,37.45098,1.0988051,0.013459999
9519,レノバ,15.313327,0.8377514,0.0554
9531,東京瓦斯,13.351099,1.4575868,0.12126
